Case ID,Origin,Origin Created At,Content ID,URL,data_source_corr,Has Consensus?,Qualified Reads,Correct Label,Majority Label,Difficulty,Agreement,Static Highlight Ranges,First Choice Answer,First Choice Votes,First Choice Weight,Second Choice Answer,Second Choice Votes,Second Choice Weight,Third Choice Answer,Third Choice Votes,Third Choice Weight,Fourth Choice Answer,Fourth Choice Votes,Fourth Choice Weight,Fifth Choice Answer,Fifth Choice Votes,Fifth Choice Weight,Sixth Choice Answer,Sixth Choice Votes,Sixth Choice Weight,Seventh Choice Answer,Seventh Choice Votes,Seventh Choice Weight,Eighth Choice Answer,Eighth Choice Votes,Eighth Choice Weight,Pre-Answer Explainer,Internal Notes,Comments,Flags,Explanation,Series,Series Index,Patch,DICOM Study UID,DICOM Series UID,DICOM Instance UID,Tags
25734300,ID164,2025-05-12 21:56:13+00:00,58431066,https://go.centaurlabs.com/task/5166/case/25734300,medxpert,Yes,3,'c','c',,0.667,,'c',2,0.02,'e',1,0.01,'a',0,0,'b',0,0,'d',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734255,ID165,2025-05-12 21:56:13+00:00,58431111,https://go.centaurlabs.com/task/5166/case/25734255,jama,Yes,3,'d','d',,0.667,,'d',2,0.02,'b',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734145,ID166,2025-05-12 21:56:13+00:00,58431221,https://go.centaurlabs.com/task/5166/case/25734145,medxpert,Yes,3,'c','c',,0.333,,'b',1,0.01,'c',1,0.01,'d',1,0.01,'a',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734144,ID167,2025-05-12 21:56:13+00:00,58431222,https://go.centaurlabs.com/task/5166/case/25734144,mmlu,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734299,ID168,2025-05-12 21:56:13+00:00,58431067,https://go.centaurlabs.com/task/5166/case/25734299,jama,Yes,3,'a','a',,0.667,,'a',2,0.02,'b',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734143,ID169,2025-05-12 21:56:13+00:00,58431223,https://go.centaurlabs.com/task/5166/case/25734143,medxpert,Yes,3,'d','d',,0.667,,'d',2,0.02,'c',1,0.01,'a',0,0,'b',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734298,ID170,2025-05-12 21:56:13+00:00,58431068,https://go.centaurlabs.com/task/5166/case/25734298,jama,Yes,3,'c','c',,0.333,,'a',1,0.01,'b',1,0.01,'c',1,0.01,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['again no hpi'], 'labeler_id': 591924}]",,,,,,,,[]
25734254,ID171,2025-05-12 21:56:13+00:00,58431112,https://go.centaurlabs.com/task/5166/case/25734254,medxpert,Yes,3,'g','g',,0.333,,'b',1,0.01,'d',1,0.01,'g',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734253,ID172,2025-05-12 21:56:13+00:00,58431113,https://go.centaurlabs.com/task/5166/case/25734253,mmlu,Yes,3,'b','b',,1,,'b',3,0.03,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734142,ID173,2025-05-12 21:56:13+00:00,58431224,https://go.centaurlabs.com/task/5166/case/25734142,mmlu,Yes,3,'b','b',,1,,'b',3,0.03,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734141,ID174,2025-05-12 21:56:13+00:00,58431225,https://go.centaurlabs.com/task/5166/case/25734141,mmlu,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734197,ID175,2025-05-12 21:56:13+00:00,58431169,https://go.centaurlabs.com/task/5166/case/25734197,jama,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734118,ID176,2025-05-12 21:56:13+00:00,58431248,https://go.centaurlabs.com/task/5166/case/25734118,medxpert,Yes,3,'d','d',,0.333,,'d',1,0.01,'e',1,0.01,'g',1,0.01,'a',0,0,'b',0,0,'c',0,0,'f',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734297,ID177,2025-05-12 21:56:13+00:00,58431069,https://go.centaurlabs.com/task/5166/case/25734297,jama,Yes,3,'a','a',,0.333,,'a',1,0.01,'b',1,0.01,'c',1,0.01,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734196,ID178,2025-05-12 21:56:13+00:00,58431170,https://go.centaurlabs.com/task/5166/case/25734196,jama,Yes,3,'c','c',,0.667,,'c',2,0.02,'a',1,0.01,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['out of scope'], 'labeler_id': 591931}]",,,,,,,,[]
25734296,ID179,2025-05-12 21:56:13+00:00,58431070,https://go.centaurlabs.com/task/5166/case/25734296,medbullets,Yes,3,'a','a',,0.333,,'a',1,0.01,'b',1,0.01,'d',1,0.01,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734252,ID180,2025-05-12 21:56:13+00:00,58431114,https://go.centaurlabs.com/task/5166/case/25734252,jama,Yes,3,'b','b',,0.667,,'b',2,0.02,'d',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['without imaging this is very difficult to answer'], 'labeler_id': 591931}]",,,,,,,,[]
25734251,ID181,2025-05-12 21:56:13+00:00,58431115,https://go.centaurlabs.com/task/5166/case/25734251,medxpert,Yes,3,'c','c',,1,,'c',3,0.03,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734250,ID182,2025-05-12 21:56:13+00:00,58431116,https://go.centaurlabs.com/task/5166/case/25734250,medxpert,Yes,3,'b','b',,0.667,,'b',2,0.02,'h',1,0.01,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734195,ID183,2025-05-12 21:56:13+00:00,58431171,https://go.centaurlabs.com/task/5166/case/25734195,jama,Yes,3,'a','a',,0.667,,'a',2,0.02,'c',1,0.01,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['why is it including the conversion factor for glucose level in mg/dL and hgb a1c?'], 'labeler_id': 591924}]",,,,,,,,[]
25734249,ID184,2025-05-12 21:56:13+00:00,58431117,https://go.centaurlabs.com/task/5166/case/25734249,jama,Yes,3,'b','b',,0.667,,'b',2,0.02,'a',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734248,ID185,2025-05-12 21:56:13+00:00,58431118,https://go.centaurlabs.com/task/5166/case/25734248,mmlu,Yes,3,'a','a',,0.667,,'a',2,0.02,'b',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734140,ID186,2025-05-12 21:56:13+00:00,58431226,https://go.centaurlabs.com/task/5166/case/25734140,mmlu,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734194,ID187,2025-05-12 21:56:13+00:00,58431172,https://go.centaurlabs.com/task/5166/case/25734194,jama,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734247,ID188,2025-05-12 21:56:13+00:00,58431119,https://go.centaurlabs.com/task/5166/case/25734247,jama,Yes,3,'d','d',,0.667,,'d',2,0.02,'b',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734193,ID189,2025-05-12 21:56:13+00:00,58431173,https://go.centaurlabs.com/task/5166/case/25734193,jama,Yes,3,'c','c',,0.333,,'b',1,0.01,'c',1,0.01,'d',1,0.01,'a',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734139,ID190,2025-05-12 21:56:13+00:00,58431227,https://go.centaurlabs.com/task/5166/case/25734139,jama,Yes,3,'c','c',,0.333,,'b',1,0.01,'c',1,0.01,'d',1,0.01,'a',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734295,ID191,2025-05-12 21:56:13+00:00,58431071,https://go.centaurlabs.com/task/5166/case/25734295,medbullets,Yes,3,'a','a',,1,,'a',3,0.03,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734083,ID192,2025-05-12 21:56:13+00:00,58431283,https://go.centaurlabs.com/task/5166/case/25734083,medxpert,Yes,3,'e','e',,0.333,,'d',1,0.01,'e',1,0.01,'i',1,0.01,'a',0,0,'b',0,0,'c',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734138,ID193,2025-05-12 21:56:13+00:00,58431228,https://go.centaurlabs.com/task/5166/case/25734138,jama,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734082,ID194,2025-05-12 21:56:13+00:00,58431284,https://go.centaurlabs.com/task/5166/case/25734082,medxpert,Yes,3,'a','a',,0.667,,'a',2,0.02,'d',1,0.01,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['incomplete info'], 'labeler_id': 591924}]",,,,,,,,[]
25734192,ID195,2025-05-12 21:56:13+00:00,58431174,https://go.centaurlabs.com/task/5166/case/25734192,jama,Yes,3,'c','c',,1,,'c',3,0.03,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734246,ID196,2025-05-12 21:56:13+00:00,58431120,https://go.centaurlabs.com/task/5166/case/25734246,mmlu,Yes,3,'b','b',,1,,'b',3,0.03,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734073,ID197,2025-05-12 21:56:13+00:00,58431293,https://go.centaurlabs.com/task/5166/case/25734073,medxpert,Yes,3,'a','a',,0.667,,'a',2,0.02,'i',1,0.01,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734137,ID198,2025-05-12 21:56:13+00:00,58431229,https://go.centaurlabs.com/task/5166/case/25734137,mmlu,Yes,3,'d','d',,0.667,,'d',2,0.02,'b',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['not enough info'], 'labeler_id': 591924}]",,,,,,,,[]
25734136,ID199,2025-05-12 21:56:13+00:00,58431230,https://go.centaurlabs.com/task/5166/case/25734136,mmlu,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734191,ID200,2025-05-12 21:56:13+00:00,58431175,https://go.centaurlabs.com/task/5166/case/25734191,jama,Yes,3,'c','c',,0.667,,'c',2,0.02,'d',1,0.01,'a',0,0,'b',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734294,ID201,2025-05-12 21:56:13+00:00,58431072,https://go.centaurlabs.com/task/5166/case/25734294,jama,Yes,3,'c','c',,0.667,,'c',2,0.02,'b',1,0.01,'a',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734293,ID202,2025-05-12 21:56:13+00:00,58431073,https://go.centaurlabs.com/task/5166/case/25734293,medxpert,Yes,3,'a','a',,0.333,,'a',1,0.01,'g',1,0.01,'j',1,0.01,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,,,[],[],,,,,,,,[]
25734135,ID203,2025-05-12 21:56:13+00:00,58431231,https://go.centaurlabs.com/task/5166/case/25734135,jama,Yes,3,'b','b',,0.667,,'b',2,0.02,'d',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734190,ID204,2025-05-12 21:56:13+00:00,58431176,https://go.centaurlabs.com/task/5166/case/25734190,medbullets,Yes,3,'c','c',,1,,'c',3,0.03,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734245,ID205,2025-05-12 21:56:13+00:00,58431121,https://go.centaurlabs.com/task/5166/case/25734245,medxpert,Yes,3,'j','j',,0.333,,'a',1,0.01,'d',1,0.01,'j',1,0.01,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734189,ID206,2025-05-12 21:56:13+00:00,58431177,https://go.centaurlabs.com/task/5166/case/25734189,medbullets,Yes,3,'b','b',,1,,'b',3,0.03,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734188,ID207,2025-05-12 21:56:13+00:00,58431178,https://go.centaurlabs.com/task/5166/case/25734188,medbullets,Yes,3,'c','c',,1,,'c',3,0.03,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734187,ID208,2025-05-12 21:56:13+00:00,58431179,https://go.centaurlabs.com/task/5166/case/25734187,mmlu,Yes,3,'c','c',,0.667,,'c',2,0.02,'b',1,0.01,'a',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734186,ID209,2025-05-12 21:56:13+00:00,58431180,https://go.centaurlabs.com/task/5166/case/25734186,medbullets,Yes,3,'b','b',,0.667,,'b',2,0.02,'d',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['incomplete data - no age sex pmh'], 'labeler_id': 591924}]",,,,,,,,[]
25734134,ID210,2025-05-12 21:56:13+00:00,58431232,https://go.centaurlabs.com/task/5166/case/25734134,mmlu,Yes,3,'d','d',,0.667,,'d',2,0.02,'b',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734133,ID211,2025-05-12 21:56:13+00:00,58431233,https://go.centaurlabs.com/task/5166/case/25734133,medxpert,Yes,3,'b','b',,0.333,,'b',1,0.01,'d',1,0.01,'j',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734185,ID212,2025-05-12 21:56:13+00:00,58431181,https://go.centaurlabs.com/task/5166/case/25734185,jama,Yes,3,'b','b',,0.667,,'b',2,0.02,'a',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734244,ID213,2025-05-12 21:56:13+00:00,58431122,https://go.centaurlabs.com/task/5166/case/25734244,jama,Yes,3,'c','c',,0.667,,'c',2,0.02,'b',1,0.01,'a',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734132,ID214,2025-05-12 21:56:13+00:00,58431234,https://go.centaurlabs.com/task/5166/case/25734132,jama,Yes,3,'c','c',,0.333,,'b',1,0.01,'c',1,0.01,'d',1,0.01,'a',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734184,ID215,2025-05-12 21:56:13+00:00,58431182,https://go.centaurlabs.com/task/5166/case/25734184,jama,Yes,3,'b','b',,0.667,,'b',2,0.02,'a',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734292,ID216,2025-05-12 21:56:13+00:00,58431074,https://go.centaurlabs.com/task/5166/case/25734292,jama,Yes,3,'d','d',,0.667,,'d',2,0.02,'b',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734291,ID217,2025-05-12 21:56:13+00:00,58431075,https://go.centaurlabs.com/task/5166/case/25734291,medbullets,Yes,3,'a','a',,1,,'a',3,0.03,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734131,ID218,2025-05-12 21:56:13+00:00,58431235,https://go.centaurlabs.com/task/5166/case/25734131,medxpert,Yes,3,'e','e',,0.667,,'e',2,0.02,'d',1,0.01,'a',0,0,'b',0,0,'c',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['cant see answer choices'], 'labeler_id': 591914}]",,,,,,,,[]
25734243,ID219,2025-05-12 21:56:13+00:00,58431123,https://go.centaurlabs.com/task/5166/case/25734243,mmlu,Yes,3,'b','b',,1,,'b',3,0.03,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734130,ID220,2025-05-12 21:56:13+00:00,58431236,https://go.centaurlabs.com/task/5166/case/25734130,medbullets,Yes,3,'b','b',,1,,'b',3,0.03,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734242,ID221,2025-05-12 21:56:13+00:00,58431124,https://go.centaurlabs.com/task/5166/case/25734242,medbullets,Yes,3,'b','b',,0.333,,'a',1,0.01,'b',1,0.01,'c',1,0.01,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734072,ID222,2025-05-12 21:56:13+00:00,58431294,https://go.centaurlabs.com/task/5166/case/25734072,medxpert,Yes,3,'b','b',,0.667,,'b',2,0.02,'j',1,0.01,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],"[{'messages': ['incomplete history - no age no sex no pmhx,'], 'labeler_id': 591924}]",,,,,,,,[]
25734290,ID223,2025-05-12 21:56:13+00:00,58431076,https://go.centaurlabs.com/task/5166/case/25734290,jama,Yes,3,'a','a',,0.667,,'a',2,0.02,'b',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734289,ID224,2025-05-12 21:56:13+00:00,58431077,https://go.centaurlabs.com/task/5166/case/25734289,medxpert,Yes,3,'c','c',,1,,'c',3,0.03,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734129,ID225,2025-05-12 21:56:13+00:00,58431237,https://go.centaurlabs.com/task/5166/case/25734129,mmlu,Yes,3,'d','d',,1,,'d',3,0.03,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734183,ID226,2025-05-12 21:56:13+00:00,58431183,https://go.centaurlabs.com/task/5166/case/25734183,jama,Yes,3,'b','b',,0.333,,'a',1,0.01,'b',1,0.01,'c',1,0.01,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['out of scope'], 'labeler_id': 591931}]",,,,,,,,[]
25734241,ID227,2025-05-12 21:56:13+00:00,58431125,https://go.centaurlabs.com/task/5166/case/25734241,jama,Yes,3,'b','b',,0.667,,'b',2,0.02,'d',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734081,ID228,2025-05-12 21:56:13+00:00,58431285,https://go.centaurlabs.com/task/5166/case/25734081,medxpert,Yes,3,'j','j',,0.667,,'j',2,0.02,'a',1,0.01,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734092,ID229,2025-05-12 21:56:13+00:00,58431274,https://go.centaurlabs.com/task/5166/case/25734092,medxpert,Yes,3,'j','j',,0.667,,'j',2,0.02,'g',1,0.01,'a',0,0,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,,,[],[],,,,,,,,[]
25734117,ID230,2025-05-12 21:56:13+00:00,58431249,https://go.centaurlabs.com/task/5166/case/25734117,medxpert,Yes,3,'e','e',,1,,'e',3,0.03,'a',0,0,'b',0,0,'c',0,0,'d',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734080,ID231,2025-05-12 21:56:13+00:00,58431286,https://go.centaurlabs.com/task/5166/case/25734080,medxpert,Yes,3,'c','c',,0.333,,'c',1,0.01,'f',1,0.01,'j',1,0.01,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734111,ID232,2025-05-12 21:56:13+00:00,58431255,https://go.centaurlabs.com/task/5166/case/25734111,medxpert,Yes,3,'g','g',,0.333,,'e',1,0.01,'f',1,0.01,'g',1,0.01,'a',0,0,'b',0,0,'c',0,0,'d',0,0,'h',0,0,,,[],"[{'messages': ['incomplete info'], 'labeler_id': 591924}]",,,,,,,,[]
25734240,ID233,2025-05-12 21:56:13+00:00,58431126,https://go.centaurlabs.com/task/5166/case/25734240,medxpert,Yes,3,'j','j',,1,,'j',3,0.03,'a',0,0,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734239,ID234,2025-05-12 21:56:13+00:00,58431127,https://go.centaurlabs.com/task/5166/case/25734239,jama,Yes,3,'c','c',,0.333,,'b',1,0.01,'c',1,0.01,'d',1,0.01,'a',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734288,ID235,2025-05-12 21:56:13+00:00,58431078,https://go.centaurlabs.com/task/5166/case/25734288,medbullets,Yes,3,'a','a',,1,,'a',3,0.03,'b',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734287,ID236,2025-05-12 21:56:13+00:00,58431079,https://go.centaurlabs.com/task/5166/case/25734287,jama,Yes,3,'b','b',,0.667,,'b',2,0.02,'a',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734182,ID237,2025-05-12 21:56:13+00:00,58431184,https://go.centaurlabs.com/task/5166/case/25734182,medbullets,Yes,3,'c','c',,0.667,,'c',2,0.02,'b',1,0.01,'a',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['not enough info - description of skin lesions - THICK is not enough'], 'labeler_id': 591924}]",,,,,,,,[]
25734238,ID238,2025-05-12 21:56:13+00:00,58431128,https://go.centaurlabs.com/task/5166/case/25734238,medbullets,Yes,3,'b','b',,0.667,,'b',2,0.02,'d',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734071,ID239,2025-05-12 21:56:13+00:00,58431295,https://go.centaurlabs.com/task/5166/case/25734071,medxpert,Yes,3,'b','b',,0.667,,'b',2,0.02,'j',1,0.01,'a',0,0,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734237,ID240,2025-05-12 21:56:13+00:00,58431129,https://go.centaurlabs.com/task/5166/case/25734237,mmlu,Yes,3,'b','b',,0.667,,'b',2,0.02,'a',1,0.01,'c',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734181,ID241,2025-05-12 21:56:13+00:00,58431185,https://go.centaurlabs.com/task/5166/case/25734181,jama,Yes,3,'c','c',,1,,'c',3,0.03,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734128,ID242,2025-05-12 21:56:13+00:00,58431238,https://go.centaurlabs.com/task/5166/case/25734128,medbullets,Yes,4,'d','d',,1,,'d',4,0.04,'a',0,0,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734180,ID243,2025-05-12 21:56:13+00:00,58431186,https://go.centaurlabs.com/task/5166/case/25734180,jama,Yes,3,'c','c',,1,,'c',3,0.03,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734127,ID244,2025-05-12 21:56:13+00:00,58431239,https://go.centaurlabs.com/task/5166/case/25734127,medxpert,Yes,3,'e','e',,0.333,,'b',1,0.01,'e',1,0.01,'i',1,0.01,'a',0,0,'c',0,0,'d',0,0,'f',0,0,'g',0,0,,,[],[],,,,,,,,[]
25734126,ID245,2025-05-12 21:56:13+00:00,58431240,https://go.centaurlabs.com/task/5166/case/25734126,jama,Yes,3,'d','d',,0.667,,'d',2,0.02,'b',1,0.01,'a',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],"[{'messages': ['cant see answer choices'], 'labeler_id': 591914}]",,,,,,,,[]
25734286,ID246,2025-05-12 21:56:13+00:00,58431080,https://go.centaurlabs.com/task/5166/case/25734286,jama,Yes,3,'a','a',,0.667,,'a',2,0.02,'d',1,0.01,'b',0,0,'c',0,0,'e',0,0,'f',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734110,ID247,2025-05-12 21:56:13+00:00,58431256,https://go.centaurlabs.com/task/5166/case/25734110,medxpert,Yes,3,'f','f',,0.667,,'f',2,0.02,'c',1,0.01,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'g',0,0,'h',0,0,,,[],[],,,,,,,,[]
25734285,ID248,2025-05-12 21:56:13+00:00,58431081,https://go.centaurlabs.com/task/5166/case/25734285,medxpert,Yes,3,'h','h',,0.333,,'c',1,0.01,'h',1,0.01,'i',1,0.01,'a',0,0,'b',0,0,'d',0,0,'e',0,0,'f',0,0,,,[],[],,,,,,,,[]